"canonical_slug","display_name","source","source_file","source_adds","derived_adds","add_formula","symbolic_notation_raw","parsed_symbol_sequence","derived_symbolic_family","derived_topology_family","doctrine_status","first_class","curator_review_needed","publication_status","unresolved_questions","provenance_notes","parser_notes","review_status"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Clip >> Same Out (DEX) > Same Out (DEX) > Op Clip (XBD)(DEL)","clip ⟫ same out(DEX) › same out(DEX) › op clip(XBD,DEL)","clip-double-dex-clip","double-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Clip > Same Out (DEX) >> Same Out (DEX) > Op Clip (XBD)(DEL)","clip › same out(DEX) ⟫ same out(DEX) › op clip(XBD,DEL)","clip-double-dex-clip","double-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","4","3","","Clip > Op Front Whirl (DEX) >> Op In (DEX) > Op Toe (DEL)","clip › op front whirl(DEX) ⟫ op in(DEX) › op toe(DEL)","clip-front-whirl-toe","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","4","4","","Clip >> Op Front Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip ⟫ op front whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Toe > Same In (DEX) > Same Out (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › same in(DEX) › same out(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > Same Out (DEX)(PDX) >> (front) Spin (BOD) > Op Clip (XBD)(DEL)","clip › same out(DEX,PDX) ⟫ [front] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip >> (back) Spin (BOD) >> Same In (DEX) > Op Out (DEX) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ same in(DEX) › op out(DEX) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > Op In (DEX) >> Dive (BOD) >> Same In (DEX) > Op Out (DEX) > Same Toe (DEL)","clip › op in(DEX) ⟫ dive(BOD) ⟫ same in(DEX) › op out(DEX) › same toe(DEL)","clip-dive-toe","dive-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > Op In (DEX) >> Duck (BOD) >> Op Out (DEX)(PDX) > Op Toe (DEL)","clip › op in(DEX) ⟫ duck(BOD) ⟫ op out(DEX,PDX) › op toe(DEL)","clip-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > Op In (DEX) > Same In (DEX) >> (back) Spin (BOD) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same in(DEX) ⟫ [back] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > Op In (DEX) >> Op Out (DEX)(PDX) > Op Out (DEX) > Same Toe (DEL)","clip › op in(DEX) ⟫ op out(DEX,PDX) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","5","5","","Clip > (back) Spin (BOD) > Same In (DEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","clip › [back] spin(BOD) › same in(DEX) ⟫ op out(DEX) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Clip > Same Out (DEX)(PDX) >> Op In (DEX)(XDEX) > Same Clip (XBD)(DEL)","clip › same out(DEX,PDX) ⟫ op in(DEX,XDEX) › same clip(XBD,DEL)","clip-xdex-clip","xdex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Clip >> (back) Spin (BOD) > Duck (BOD) >> (no plant while) Op In (DEX)(PDX)(BOD) > Op Toe (DEL)","clip ⟫ [back] spin(BOD) › duck(BOD) ⟫ [no plant while] op in(DEX,PDX,BOD) › op toe(DEL)","clip-spin-toe","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Clip > Op In (DEX) > Same In (DEX) >> Same Out (DEX) > Same Out (DEX) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same in(DEX) ⟫ same out(DEX) › same out(DEX) › op clip(XBD,DEL)","clip-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Toe > (no plant while) Op Out (DEX)(BOD) >> (no plant while) Op In (DEX)(XDEX)(BOD) > Op Toe (DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ [no plant while] op in(DEX,XDEX,BOD) › op toe(DEL)","toe-xdex-toe","xdex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Clip >> (back) Spin (BOD) > (no plant while) Same In (DEX)(BOD) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) › [no plant while] same in(DEX,BOD) › [back] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Toe > (no plant while) Op Out (DEX)(BOD) >> (no plant while) Same In (DEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ [no plant while] same in(DEX,BOD) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","Blurrage","footbagmoves","footbagmoves-sample.txt","6","6","","Clip > Op In (DEX) >> Op In (DEX)(PDX) > Same In (DEX)(XDEX) > Op Toe (DEL)","clip › op in(DEX) ⟫ op in(DEX,PDX) › same in(DEX,XDEX) › op toe(DEL)","clip-multi-dex-toe","multi-dex-family","hedged","","true","intake","Confirm Stepping Paradox Barrage reading; resolve the duplicate footbagmoves Blurrage row.","","Structural reading: Stepping Paradox Barrage (technical_name 'Blurry Barrage'); not individually Red-ruled. Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other. NOTE: a duplicate 'Blurrage' row exists in the footbagmoves source (two byte-identical rows); preserved per source-truth rule, flagged for curator de-duplication.","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Clip >> (back) Spin (BOD) > Dive (BOD) >> (no plant while) Same Front Whirl (DEX)(BOD) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) › dive(BOD) ⟫ [no plant while] same front whirl(DEX,BOD) › op clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Toe > (rooted) Same In (DEX)(BOD) > Op In (DEX) >> Same In (DEX) > Op Out (DEX) > Same Toe (DEL)","toe › [rooted] same in(DEX,BOD) › op in(DEX) ⟫ same in(DEX) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","6","6","","Toe > Op In (DEX) >> Duck (BOD) >> Op Front Whirl (DEX)(XDEX) > Op Clip (XBD)(DEL)","toe › op in(DEX) ⟫ duck(BOD) ⟫ op front whirl(DEX,XDEX) › op clip(XBD,DEL)","toe-duck-whirl","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Same In (DEX) >> Op In (DEX) > (no plant while) Op In (DEX)(XDEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","toe › same in(DEX) ⟫ op in(DEX) › [no plant while] op in(DEX,XDEX,BOD) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Op Out (DEX) >> Op Out (DEX)(XDEX) > Same Out (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › op out(DEX) ⟫ op out(DEX,XDEX) › same out(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Same Out (DEX) > (no plant while) Op Back Swirl (DEX)(BOD) >> Op Front Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › same out(DEX) › [no plant while] op back swirl(DEX,BOD) ⟫ op front whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (no plant while) Op Out (DEX)(BOD) >> (no plant while) Same Out (DEX)(XDEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ [no plant while] same out(DEX,XDEX,BOD) › op out(DEX) › same toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Same In (DEX) >> (back) Spin (BOD) >> (no plant while) Same Front Whirl (DEX)(PDX)(BOD) > Op Clip (XBD)(DEL)","toe › same in(DEX) ⟫ [back] spin(BOD) ⟫ [no plant while] same front whirl(DEX,PDX,BOD) › op clip(XBD,DEL)","toe-spin-whirl","spin-family","","","","","","","","ok"
"blurry-chainsaw-massacre","Blurry Chainsaw Massacre","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> Op Out (DEX) >> (no plant while) Op Out (DEX)(XDEX)(PDX)(BOD) > Op Out (DEX) > Same Toe (DEL)","clip ⟫ op out(DEX) ⟫ [no plant while] op out(DEX,XDEX,PDX,BOD) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","hedged","false","true","observational","Confirm decomposition; illusioning operator ADD weight is open.","","Deep folk compound; technical_name 'Blurry Illusioning Paradox Symposium Eggbeater'. Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other. Decomposition not Red-ruled; the illusioning operator's ADD weight is itself unresolved.","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> Op Out (DEX) >> (no plant while) Op Out (DEX)(XDEX)(PDX)(BOD) > Op Out (DEX) > Same Toe (DEL)","clip ⟫ op out(DEX) ⟫ [no plant while] op out(DEX,XDEX,PDX,BOD) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) > Same In (DEX) >> Op Out (DEX)(XDEX)(PDX) > Op Out (DEX) > Same Toe (DEL)","clip › op in(DEX) › same in(DEX) ⟫ op out(DEX,XDEX,PDX) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Same Out (DEX)(PDX) >> Op Out (DEX)(XDEX) > Same Out (DEX) > Op Clip (XBD)(DEL)","clip › same out(DEX,PDX) ⟫ op out(DEX,XDEX) › same out(DEX) › op clip(XBD,DEL)","clip-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (rooted) Same In (DEX)(BOD) > Op Out (DEX) >> (no plant while) Op In (DEX)(XDEX)(BOD) > Op Toe (DEL)","toe › [rooted] same in(DEX,BOD) › op out(DEX) ⟫ [no plant while] op in(DEX,XDEX,BOD) › op toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (no plant while) Op In (DEX)(BOD) > Op In (DEX)(XDEX) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › [no plant while] op in(DEX,BOD) › op in(DEX,XDEX) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (rooted) Same In (DEX)(BOD) > Op In (DEX) >> Duck (BOD) >> Op In (DEX)(XDEX) > Op Toe (DEL)","toe › [rooted] same in(DEX,BOD) › op in(DEX) ⟫ duck(BOD) ⟫ op in(DEX,XDEX) › op toe(DEL)","toe-duck-toe","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> (back) Spin (BOD) > Duck (BOD) >> Op Front Whirl (DEX)(PDX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) › duck(BOD) ⟫ op front whirl(DEX,PDX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) > Same In (DEX) >> Op Front Whirl (DEX)(XDEX)(PDX) > Op Clip (XBD)(DEL)","clip › op in(DEX) › same in(DEX) ⟫ op front whirl(DEX,XDEX,PDX) › op clip(XBD,DEL)","clip-front-whirl-clip","whirl-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Same Out (DEX) >> (back) Spin (BOD) >> (no plant while) Op In (DEX)(BOD) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","toe › same out(DEX) ⟫ [back] spin(BOD) ⟫ [no plant while] op in(DEX,BOD) › [back] spin(BOD) › op clip(XBD,DEL)","toe-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Op Out (DEX) >> Duck (BOD) >> Op In (DEX)(XDEX) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","toe › op out(DEX) ⟫ duck(BOD) ⟫ op in(DEX,XDEX) › [back] spin(BOD) › op clip(XBD,DEL)","toe-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > (back) Spin (BOD) > (no plant while) Front Swirl (DEX)(BOD) >> Op Front Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › [back] spin(BOD) › [no plant while] front swirl(DEX,BOD) ⟫ op front whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > (back) Spin (BOD) > Same In (DEX) >> Op Front Whirl (DEX)(PDX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › [back] spin(BOD) › same in(DEX) ⟫ op front whirl(DEX,PDX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> (back) Spin (BOD) >> (no plant while) Same In (DEX)(BOD) > Op Back Whirl (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ [no plant while] same in(DEX,BOD) › op back whirl(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> (back) Spin (BOD) > Duck (BOD) >> (no plant while) Op Front Whirl (DEX)(PDX)(BOD) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) › duck(BOD) ⟫ [no plant while] op front whirl(DEX,PDX,BOD) › op clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) > Same In (DEX) >> Op In (DEX)(XDEX)(PDX) > Op Out (DEX) > Same Toe (DEL)","clip › op in(DEX) › same in(DEX) ⟫ op in(DEX,XDEX,PDX) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) >> Dive (BOD) >> Op Front Whirl (DEX)(PDX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › op in(DEX) ⟫ dive(BOD) ⟫ op front whirl(DEX,PDX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-dive-whirl","dive-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Same Out (DEX)(PDX) >> (no plant while) Op In (DEX)(XDEX)(BOD) > Op Out (DEX) > Same Toe (DEL)","clip › same out(DEX,PDX) ⟫ [no plant while] op in(DEX,XDEX,BOD) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Same In (DEX) >> (back) Spin (BOD) >> Same Front Whirl (DEX)(PDX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › same in(DEX) ⟫ [back] spin(BOD) ⟫ same front whirl(DEX,PDX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) > Same In (DEX) >> (no plant while) Op In (DEX)(XDEX)(BOD)(PDX) > Op Toe (DEL)","clip › op in(DEX) › same in(DEX) ⟫ [no plant while] op in(DEX,XDEX,BOD,PDX) › op toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (rooted) Same In (DEX)(BOD) > Op Out (DEX) >> Duck (BOD) >> Op Out (DEX) > Op Clip (XBD)(DEL)","toe › [rooted] same in(DEX,BOD) › op out(DEX) ⟫ duck(BOD) ⟫ op out(DEX) › op clip(XBD,DEL)","toe-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) > Op Out (DEX)(PDX) >> Op Out (DEX)(XDEX) > Op Out (DEX) > Same Toe (DEL)","clip › op in(DEX) › op out(DEX,PDX) ⟫ op out(DEX,XDEX) › op out(DEX) › same toe(DEL)","clip-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) >> (no plant while) Op Front Whirl (DEX)(BOD)(PDX) > Op XBD Rake (XBD)(DEL)(DEX)","clip › op in(DEX) ⟫ [no plant while] op front whirl(DEX,BOD,PDX) › op(XBD,DEL,DEX)","clip-front-whirl-?","whirl-family","","","","","","","","needs_review"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Op Out (DEX) >> Duck (BOD) >> Op Front Whirl (DEX)(XDEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","toe › op out(DEX) ⟫ duck(BOD) ⟫ op front whirl(DEX,XDEX) › [back] spin(BOD) › same clip(XBD,DEL)","toe-duck-whirl","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> (back) Spin (BOD) > Duck (BOD) >> (no plant while) Op Out (DEX)(BOD) > Same Out (DEX) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) › duck(BOD) ⟫ [no plant while] op out(DEX,BOD) › same out(DEX) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip >> (back) Spin (BOD) >> (no plant while) Op Front Whirl (DEX)(BOD)(PDX) > Op Back Swirl (DEX) > Same Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ [no plant while] op front whirl(DEX,BOD,PDX) › op back swirl(DEX) › same clip(XBD,DEL)","clip-spin-whirl","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Clip > Op In (DEX) >> Duck (BOD) >> Op Out (DEX) > Same Out (DEX) > (back) Spin (BOD) > Same Clip (XBD)(DEL)","clip › op in(DEX) ⟫ duck(BOD) ⟫ op out(DEX) › same out(DEX) › [back] spin(BOD) › same clip(XBD,DEL)","clip-duck-clip","duck-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > (no plant while) Op Out (DEX)(BOD) > Op Out (DEX)(XDEX) >> Op In (DEX)(XDEX) > Op Toe (DEL)","toe › [no plant while] op out(DEX,BOD) › op out(DEX,XDEX) ⟫ op in(DEX,XDEX) › op toe(DEL)","toe-multi-dex-toe","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","7","7","","Toe > Op Out (DEX) >> (no plant while) Op Out (DEX)(XDEX)(BOD) > Same Out (DEX) > Op Clip (XBD)(DEL)","toe › op out(DEX) ⟫ [no plant while] op out(DEX,XDEX,BOD) › same out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","8","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","footbagmoves","footbagmoves-sample.txt","8","8","","Toe > (no plant while) Op Out (DEX)(BOD) >> (no plant while) Same Out (DEX)(XDEX)(BOD) > Same Out (DEX) > Op Clip (XBD)(DEL)","toe › [no plant while] op out(DEX,BOD) ⟫ [no plant while] same out(DEX,XDEX,BOD) › same out(DEX) › op clip(XBD,DEL)","toe-multi-dex-clip","multi-dex-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","9","9","","Clip >> (back) Spin (BOD) >> Op In (DEX)(PDX) > (no plant while) Op In (DEX)(XDEX)(BOD) > (back) Spin (BOD) > Op Clip (XBD)(DEL)","clip ⟫ [back] spin(BOD) ⟫ op in(DEX,PDX) › [no plant while] op in(DEX,XDEX,BOD) › [back] spin(BOD) › op clip(XBD,DEL)","clip-spin-clip","spin-family","","","","","","","","ok"
"","","footbagmoves","footbagmoves-sample.txt","9","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"alpine-blurry-whirl","Alpine Blurry Whirl","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","hedged","false","false","observational","","","Structural reading: PassBack technical_name is 'Stepping Whirl (op) (ducking)'. Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other. This row is a clean live example: move_name uses 'Blurry', technical_name uses 'Stepping' — the blurry-to-stepping shift captured inside one source's own data.","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","8","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","2","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","Blurry Drifter","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","hedged","","false","intake","","","Structural reading: Stepping Paradox Drifter; not individually Red-ruled. Blurry/stepping coexistence (Red 2026-05-21 Doctrine C): the 'blurry'-form name is the historically-compressed layer; the 'stepping (paradox)' reading is the later structurally-explicit layer. Both legitimate; neither supersedes the other. PassBack records this move with move_name 'Blurry Drifter' but technical_name 'Stepping Drifter (op)' — the two-layer split visible inside one source's own columns.","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"double-fairy","Double Fairy","passback","passback_review_queue.csv","3","","dex(1) + dex(1) + stall(1) --> 3 ADDs","","","no-notation","no-notation","hedged","false","false","observational","","FB.org 3-ADD confirms 'Double Fairy' (source_adds=3; jobs_notation_raw='TOE > SAME OUT [DEX] > SAME OUT [DEX] > OP TOE [DEL]'; component_flags='[dex] [dex] [del]'); ingested 2026-05-21.","pt3 + nf-2a: Double Fairy = Double Illusion = 3 ADDs (two dexes + toe stall).","source_has_no_notation"
"","","passback","passback_review_queue.csv","2","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","6","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","4","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","3","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
"","","passback","passback_review_queue.csv","5","","","","","no-notation","no-notation","","","","","","","","source_has_no_notation"
