event_id,discipline,discipline_name,placement,player_raw,team_raw,score_text,source_type,data_source,result_row_id
2022_de_france_de,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2022_de_france_de|open_doubles_net|7
2022_de_france_de,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|1
2022_de_france_de,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|2
2022_de_france_de,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|3
2022_de_france_de,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|4
2022_de_france_de,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|5
2022_de_france_de,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|6
2022_de_france_de,open_singles_net,Open Singles Net,7,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|7
2022_de_france_de,open_singles_net,Open Singles Net,9,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|9
2022_de_france_de,open_singles_net,Open Singles Net,10,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|10
2022_de_france_de,open_singles_net,Open Singles Net,11,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|11
2022_de_france_de,open_singles_net,Open Singles Net,12,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|12
2022_de_france_de,open_singles_net,Open Singles Net,13,,,,MIRROR,POST1997,2022_de_france_de|open_singles_net|13
2022_de_france_de,womens_singles_net,Women’S Singles Net,1,,,,MIRROR,POST1997,2022_de_france_de|womens_singles_net|1
2022_de_france_de,womens_singles_net,Women’S Singles Net,2,,,,MIRROR,POST1997,2022_de_france_de|womens_singles_net|2
2022_de_france_de,womens_singles_net,Women’S Singles Net,3,,,,MIRROR,POST1997,2022_de_france_de|womens_singles_net|3
2022_eastregion,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2022_eastregion|open_doubles_net|1
2022_eastregion,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2022_eastregion|open_doubles_net|2
2022_eastregion,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2022_eastregion|open_doubles_net|3
2022_eastregion,open_freestyle_circle_contest,Open Freestyle Circle Contest,1,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_circle_contest|1
2022_eastregion,open_freestyle_circle_contest,Open Freestyle Circle Contest,2,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_circle_contest|2
2022_eastregion,open_freestyle_circle_contest,Open Freestyle Circle Contest,3,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_circle_contest|3
2022_eastregion,open_freestyle_routines,Open Freestyle Routines,1,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_routines|1
2022_eastregion,open_freestyle_routines,Open Freestyle Routines,2,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_routines|2
2022_eastregion,open_freestyle_routines,Open Freestyle Routines,3,,,,MIRROR,POST1997,2022_eastregion|open_freestyle_routines|3
2022_eastregion,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|1
2022_eastregion,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|2
2022_eastregion,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|3
2022_eastregion,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|4
2022_eastregion,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|5
2022_eastregion,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|6
2022_eastregion,open_singles_net,Open Singles Net,8,,,,MIRROR,POST1997,2022_eastregion|open_singles_net|8
2022_ereaga,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_ereaga|open_singles_net|1
2022_ereaga,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_ereaga|open_singles_net|2
2022_ereaga,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_ereaga|open_singles_net|3
2022_ereaga,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_ereaga|open_singles_net|4
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|1
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|2
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|3
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|4
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,5,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|5
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,6,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|6
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|7
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,8,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|8
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,9,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|9
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,10,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|10
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,11,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|11
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,12,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|12
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,13,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|13
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,14,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|14
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,15,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|15
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,16,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|16
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,17,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|17
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,18,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|18
2022_eurochamp_jaworzno,open_doubles_net,Open Doubles Net,19,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_doubles_net|19
2022_eurochamp_jaworzno,open_mixed_doubles_net,Open Mixed Doubles Net,1,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_mixed_doubles_net|1
2022_eurochamp_jaworzno,open_mixed_doubles_net,Open Mixed Doubles Net,2,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_mixed_doubles_net|2
2022_eurochamp_jaworzno,open_mixed_doubles_net,Open Mixed Doubles Net,3,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_mixed_doubles_net|3
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|1
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|2
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|3
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|4
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|5
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|6
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,7,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|7
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,8,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|8
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,9,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|9
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,10,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|10
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,11,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|11
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,12,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|12
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,13,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|13
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,14,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|14
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,15,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|15
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,16,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|16
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,17,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|17
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,18,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|18
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,19,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|19
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,20,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|20
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,21,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|21
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,22,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|22
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,23,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|23
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,25,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|25
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,26,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|26
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,27,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|27
2022_eurochamp_jaworzno,open_singles_net,Open Singles Net,29,,,,MIRROR,POST1997,2022_eurochamp_jaworzno|open_singles_net|29
2022_footbagjam,mixed_doubles_net,Mixed Doubles Net,1,,,,MIRROR,POST1997,2022_footbagjam|mixed_doubles_net|1
2022_footbagjam,mixed_doubles_net,Mixed Doubles Net,2,,,,MIRROR,POST1997,2022_footbagjam|mixed_doubles_net|2
2022_footbagjam,mixed_doubles_net,Mixed Doubles Net,3,,,,MIRROR,POST1997,2022_footbagjam|mixed_doubles_net|3
2022_footbagjam,mixed_doubles_net,Mixed Doubles Net,4,,,,MIRROR,POST1997,2022_footbagjam|mixed_doubles_net|4
2022_footbagjam,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|1
2022_footbagjam,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|2
2022_footbagjam,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|3
2022_footbagjam,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|4
2022_footbagjam,open_doubles_net,Open Doubles Net,5,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|5
2022_footbagjam,open_doubles_net,Open Doubles Net,6,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|6
2022_footbagjam,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|7
2022_footbagjam,open_doubles_net,Open Doubles Net,8,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|8
2022_footbagjam,open_doubles_net,Open Doubles Net,9,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|9
2022_footbagjam,open_doubles_net,Open Doubles Net,10,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|10
2022_footbagjam,open_doubles_net,Open Doubles Net,11,,,,MIRROR,POST1997,2022_footbagjam|open_doubles_net|11
2022_footbagjam,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|1
2022_footbagjam,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|2
2022_footbagjam,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|3
2022_footbagjam,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|4
2022_footbagjam,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|5
2022_footbagjam,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|6
2022_footbagjam,open_singles_net,Open Singles Net,7,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|7
2022_footbagjam,open_singles_net,Open Singles Net,8,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|8
2022_footbagjam,open_singles_net,Open Singles Net,9,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|9
2022_footbagjam,open_singles_net,Open Singles Net,11,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|11
2022_footbagjam,open_singles_net,Open Singles Net,12,,,,MIRROR,POST1997,2022_footbagjam|open_singles_net|12
2022_footbagjam,womens_singles_net,Women's Singles Net,1,,,,MIRROR,POST1997,2022_footbagjam|womens_singles_net|1
2022_footbagjam,womens_singles_net,Women's Singles Net,2,,,,MIRROR,POST1997,2022_footbagjam|womens_singles_net|2
2022_footbagjam,womens_singles_net,Women's Singles Net,3,,,,MIRROR,POST1997,2022_footbagjam|womens_singles_net|3
2022_refaski,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2022_refaski|open_doubles_net|1
2022_refaski,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2022_refaski|open_doubles_net|2
2022_refaski,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2022_refaski|open_doubles_net|3
2022_refaski,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2022_refaski|open_doubles_net|4
2022_refaski,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_refaski|open_singles_net|1
2022_refaski,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_refaski|open_singles_net|2
2022_refaski,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_refaski|open_singles_net|3
2022_refaski,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_refaski|open_singles_net|4
2022_refaski,open_singles_net,Open Singles Net,5,,,,MIRROR,POST1997,2022_refaski|open_singles_net|5
2022_refaski,open_singles_net,Open Singles Net,6,,,,MIRROR,POST1997,2022_refaski|open_singles_net|6
2022_refaski,open_singles_net,Open Singles Net,7,,,,MIRROR,POST1997,2022_refaski|open_singles_net|7
2022_refaski,open_singles_net,Open Singles Net,8,,,,MIRROR,POST1997,2022_refaski|open_singles_net|8
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,1,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|1
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,2,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|2
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,3,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|3
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,4,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|4
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,5,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|5
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,6,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|6
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,7,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|7
2022_worlds_krakow,freestyle_1m_routines,Freestyle 1M Routines,8,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_1m_routines|8
2022_worlds_krakow,freestyle_battles,Freestyle Battles,1,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|1
2022_worlds_krakow,freestyle_battles,Freestyle Battles,2,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|2
2022_worlds_krakow,freestyle_battles,Freestyle Battles,3,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|3
2022_worlds_krakow,freestyle_battles,Freestyle Battles,4,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|4
2022_worlds_krakow,freestyle_battles,Freestyle Battles,5,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|5
2022_worlds_krakow,freestyle_battles,Freestyle Battles,6,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_battles|6
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,1,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|1
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,2,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|2
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,3,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|3
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,4,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|4
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,5,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|5
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,6,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|6
2022_worlds_krakow,freestyle_request_contest,Freestyle Request Contest,7,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_request_contest|7
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,1,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|1
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,2,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|2
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,3,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|3
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,4,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|4
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,5,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|5
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,6,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|6
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,7,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|7
2022_worlds_krakow,freestyle_sick_3,Freestyle Sick 3,8,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sick_3|8
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,1,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|1
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,2,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|2
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,3,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|3
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,4,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|4
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,5,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|5
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,6,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|6
2022_worlds_krakow,freestyle_sideline_last_man_standing,Freestyle Sideline Last Man Standing,7,,,,MIRROR,POST1997,2022_worlds_krakow|freestyle_sideline_last_man_standing|7
2022_worlds_krakow,masters_singles_net,Masters Singles Net,1,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|1
2022_worlds_krakow,masters_singles_net,Masters Singles Net,2,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|2
2022_worlds_krakow,masters_singles_net,Masters Singles Net,3,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|3
2022_worlds_krakow,masters_singles_net,Masters Singles Net,4,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|4
2022_worlds_krakow,masters_singles_net,Masters Singles Net,5,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|5
2022_worlds_krakow,masters_singles_net,Masters Singles Net,6,,,,MIRROR,POST1997,2022_worlds_krakow|masters_singles_net|6
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,1,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|1
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,2,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|2
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,3,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|3
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,4,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|4
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,5,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|5
2022_worlds_krakow,mixed_doubles_net,Mixed Doubles Net,6,,,,MIRROR,POST1997,2022_worlds_krakow|mixed_doubles_net|6
2022_worlds_krakow,open_2_square,Open 2 Square,1,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|1
2022_worlds_krakow,open_2_square,Open 2 Square,2,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|2
2022_worlds_krakow,open_2_square,Open 2 Square,3,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|3
2022_worlds_krakow,open_2_square,Open 2 Square,4,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|4
2022_worlds_krakow,open_2_square,Open 2 Square,5,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|5
2022_worlds_krakow,open_2_square,Open 2 Square,6,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|6
2022_worlds_krakow,open_2_square,Open 2 Square,7,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|7
2022_worlds_krakow,open_2_square,Open 2 Square,8,,,,MIRROR,POST1997,2022_worlds_krakow|open_2_square|8
2022_worlds_krakow,open_doubles_net,Open Doubles Net,1,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|1
2022_worlds_krakow,open_doubles_net,Open Doubles Net,2,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|2
2022_worlds_krakow,open_doubles_net,Open Doubles Net,3,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|3
2022_worlds_krakow,open_doubles_net,Open Doubles Net,4,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|4
2022_worlds_krakow,open_doubles_net,Open Doubles Net,5,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|5
2022_worlds_krakow,open_doubles_net,Open Doubles Net,6,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|6
2022_worlds_krakow,open_doubles_net,Open Doubles Net,7,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|7
2022_worlds_krakow,open_doubles_net,Open Doubles Net,8,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|8
2022_worlds_krakow,open_doubles_net,Open Doubles Net,9,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|9
2022_worlds_krakow,open_doubles_net,Open Doubles Net,10,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|10
2022_worlds_krakow,open_doubles_net,Open Doubles Net,11,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|11
2022_worlds_krakow,open_doubles_net,Open Doubles Net,12,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|12
2022_worlds_krakow,open_doubles_net,Open Doubles Net,13,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|13
2022_worlds_krakow,open_doubles_net,Open Doubles Net,14,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|14
2022_worlds_krakow,open_doubles_net,Open Doubles Net,15,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|15
2022_worlds_krakow,open_doubles_net,Open Doubles Net,16,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|16
2022_worlds_krakow,open_doubles_net,Open Doubles Net,17,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|17
2022_worlds_krakow,open_doubles_net,Open Doubles Net,18,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|18
2022_worlds_krakow,open_doubles_net,Open Doubles Net,19,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|19
2022_worlds_krakow,open_doubles_net,Open Doubles Net,20,,,,MIRROR,POST1997,2022_worlds_krakow|open_doubles_net|20
2022_worlds_krakow,open_golf,Open Golf,1,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|1
2022_worlds_krakow,open_golf,Open Golf,2,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|2
2022_worlds_krakow,open_golf,Open Golf,3,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|3
2022_worlds_krakow,open_golf,Open Golf,4,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|4
2022_worlds_krakow,open_golf,Open Golf,5,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|5
2022_worlds_krakow,open_golf,Open Golf,6,,,,MIRROR,POST1997,2022_worlds_krakow|open_golf|6
2022_worlds_krakow,open_singles_net,Open Singles Net,1,,,,MIRROR,POST1997,2022_worlds_krakow|open_singles_net|1
2022_worlds_krakow,open_singles_net,Open Singles Net,2,,,,MIRROR,POST1997,2022_worlds_krakow|open_singles_net|2
2022_worlds_krakow,open_singles_net,Open Singles Net,3,,,,MIRROR,POST1997,2022_worlds_krakow|open_singles_net|3
2022_worlds_krakow,open_singles_net,Open Singles Net,4,,,,MIRROR,POST1997,2022_worlds_krakow|open_singles_net|4
